#{"t_start": 1742082409.0413125, "env_id": "None"}
r,l,t
-88.018509,100,24.359072
-64.502551,100,28.242849
-106.674762,100,32.132057
-95.088318,100,36.221862
-77.779537,100,40.074478
-93.655798,100,43.714907
-116.365919,100,47.376551
-87.452183,100,50.99963
-76.337036,100,54.743185
-114.945269,100,58.422318
-104.742985,100,62.09854
-110.839925,100,65.879619
-105.93786,100,69.687626
-82.643135,100,73.456021
-129.895297,100,77.18621
-120.859852,100,80.925649
-99.716318,100,85.05192
-113.126586,100,88.913651
-90.889862,100,92.714521
-116.415744,100,96.601424
-93.546113,100,100.458571
-113.497023,100,104.290226
-63.615505,100,108.142602
-96.150734,100,112.235538
-79.432659,100,116.495265
-117.786485,100,120.545166
-116.998813,100,124.370215
-116.399401,100,128.283305
-113.154637,100,132.191708
-73.893174,100,136.159005
-111.817113,100,140.320138
-112.130419,100,144.143711
-73.86584,100,148.451301
-110.043987,100,152.5041
-105.639256,100,156.881588
-95.652106,100,161.081022
-120.245724,100,165.320005
-117.746149,100,169.405184
-73.678378,100,173.567803
-100.125089,100,177.757767
-73.444836,100,181.5131
-117.655328,100,185.509953
-125.139537,100,189.856288
-117.595112,100,193.717138
-118.861398,100,197.586596
-121.767612,100,201.385865
-115.9347,100,205.294099
-62.258848,100,209.122992
-110.674643,100,213.131034
-103.026888,100,217.423861
-95.533402,100,233.75698
-78.433927,100,238.06264
-124.571483,100,242.409685
-63.429456,100,246.93089
-111.66575,100,251.227621
-125.035913,100,255.609905
-121.038585,100,259.980013
-87.088719,100,264.327989
-113.307742,100,268.6782
-120.28411,100,273.007607
-116.290816,100,277.298265
-74.698179,100,281.797197
-104.203728,100,286.248468
-111.719511,100,290.908996
-84.280816,100,295.407989
-107.51112,100,299.283195
-116.58343,100,303.284854
-71.17077,100,307.576899
-114.137676,100,311.467773
-93.28941,100,315.525049
-101.984412,100,319.662066
-91.955718,100,324.039297
-78.026612,100,328.43358
-66.778503,100,332.740668
-118.246501,100,337.07786
-71.215535,100,341.582215
-116.314878,100,345.968037
-108.086602,100,350.420676
-116.926985,100,354.75014
-105.002525,100,359.048887
-117.725125,100,363.604849
-78.428075,100,370.00427
-85.110658,100,375.762914
-136.529687,100,381.814946
-119.128378,100,387.956911
-80.085329,100,395.688671
-73.086748,100,400.493818
-117.308546,100,404.500196
-92.499891,100,409.174087
-107.745985,100,413.241716
-95.113449,100,417.391399
-126.395988,100,421.299634
-115.770156,100,425.260138
-98.749196,100,429.131586
-114.221293,100,433.039361
-118.53225,100,436.910402
-82.780776,100,440.81198
-87.934319,100,444.792159
-107.777025,100,448.656569
-105.219425,100,452.518954
-65.200618,100,468.314778
-114.83237,100,472.261198
-99.107481,100,476.34727
-117.952609,100,480.645328
-118.806355,100,484.555509
-106.212262,100,488.623472
-104.343737,100,492.861041
-113.345857,100,497.487868
-95.223031,100,501.351858
-73.903203,100,505.292566
-132.7911,100,509.129448
-119.659513,100,512.977115
-75.282807,100,516.879506
-110.418474,100,520.990967
-95.046348,100,524.887207
-87.362212,100,529.040487
-112.18408,100,532.965303
-128.481511,100,536.862228
-115.040588,100,540.986499
-121.344458,100,545.31019
-112.896139,100,549.195472
-108.906369,100,553.07433
-111.654387,100,556.92282
-119.220933,100,560.863066
-88.838498,100,565.056579
-107.293399,100,568.942486
-70.101968,100,572.806758
-129.779302,100,576.709837
-86.266213,100,580.781114
-100.143669,100,584.709376
-105.907999,100,588.624589
-118.500956,100,592.573711
-101.94112,100,596.45035
-121.662087,100,600.292476
-112.764384,100,605.001907
-105.864743,100,609.354158
-113.844873,100,613.667406
-99.097916,100,617.796106
-108.436397,100,623.13948
-113.95126,100,627.674718
-110.138021,100,632.845507
-102.573371,100,638.103428
-115.262621,100,642.577058
-75.562679,100,646.906534
-80.825954,100,651.706918
-91.820551,100,655.96341
-79.01891,100,660.196389
-90.243095,100,664.309116
-47.512431,100,668.514237
-99.310603,100,672.530128
-64.167258,100,689.068468
-94.60491,100,693.118345
-82.531928,100,697.39503
-104.164649,100,701.572753
-77.09784,100,705.539644
-120.554371,100,709.4651
-67.102417,100,713.390491
-94.636724,100,717.237236
-128.235625,100,721.181385
-109.812218,100,725.124599
-58.446125,100,729.005348
-100.678996,100,732.84401
-56.016761,100,736.718374
-99.254895,100,740.561174
-69.317032,100,744.483957
-80.201811,100,748.369186
-87.10463,100,752.229966
-104.807477,100,756.120971
-113.669061,100,760.043926
-106.959346,100,764.08367
-90.730143,100,768.235615
-96.983451,100,772.421718
-94.918089,100,776.457758
-48.503486,100,780.509701
-104.023481,100,784.797106
-113.745537,100,789.57279
-112.629359,100,794.000328
-63.800132,100,798.451786
-110.972762,100,802.687119
-76.494002,100,806.880475
-84.997093,100,812.179233
-97.978324,100,816.735791
-53.036386,100,820.787259
-90.80741,100,825.399567
-126.941874,100,829.581186
-73.110221,100,833.494164
-86.509185,100,837.487057
-49.732556,100,841.999991
-100.748988,100,845.933053
-93.640782,100,849.789729
-84.258722,100,853.634732
-68.413795,100,857.513994
-106.712598,100,861.576939
-96.319489,100,865.440032
-84.986146,100,869.47023
-91.384858,100,873.72106
-44.663226,100,877.592421
-92.097413,100,881.453839
-112.154008,100,885.505361
-81.41054,100,889.646283
-79.898171,100,905.6477
-121.002691,100,909.925511
-81.081227,100,914.36346
-89.30952,100,918.694376
-88.01902,100,923.162562
-86.275657,100,927.800457
-71.382106,100,932.050548
-110.405087,100,936.124452
