#{"t_start": 1742081053.6708765, "env_id": "None"}
r,l,t
-121.596607,100,29.328127
-113.161303,100,33.585738
-125.665887,100,37.429379
-102.97608,100,41.405766
-114.07548,100,45.302294
-94.765663,100,49.424407
-114.355112,100,53.439754
-65.445413,100,57.520728
-115.30088,100,61.476456
-98.155771,100,65.752445
-98.518911,100,69.75762
-117.703045,100,73.898345
-95.310808,100,77.894185
-118.902476,100,82.014946
-117.408484,100,86.044139
-123.424631,100,90.153354
-106.015179,100,94.209915
-109.36993,100,98.216583
-84.633763,100,102.225028
-111.97187,100,106.271289
-123.356487,100,110.302364
-111.59793,100,114.371575
-117.250484,100,118.371581
-95.755393,100,122.411231
-74.154763,100,126.564991
-65.8747,100,130.607294
-85.620022,100,134.80662
-113.59062,100,138.822804
-97.612121,100,142.892613
-82.98899,100,146.93889
-116.924378,100,151.134161
-92.528453,100,154.915617
-84.871949,100,158.965618
-72.986983,100,163.075356
-100.266046,100,167.005666
-108.520675,100,170.970116
-63.058271,100,175.070041
-116.490127,100,179.132677
-110.874171,100,183.328722
-116.364393,100,187.579449
-106.752042,100,191.64807
-109.301493,100,195.902898
-88.951632,100,200.026505
-116.143234,100,204.093213
-68.540833,100,208.184778
-98.152754,100,212.207425
-128.699744,100,216.31291
-111.493336,100,220.439189
-122.929497,100,224.570272
-105.75925,100,228.671185
-107.009967,100,244.825366
-115.508688,100,248.821697
-129.853678,100,252.824365
-97.005859,100,257.106156
-110.798955,100,261.226235
-106.176281,100,265.201629
-106.17734,100,269.138052
-115.312572,100,273.052367
-103.895117,100,277.017988
-107.192307,100,281.006053
-108.935729,100,284.722188
-88.225112,100,288.393307
-100.917351,100,292.110293
-118.384707,100,295.82632
-107.675445,100,299.508326
-61.883984,100,303.258861
-117.087776,100,307.491204
-99.142911,100,311.409444
